"Symbol","piotroskiScore","quickRatio","currentRatio","priceToOperatingCashFlowsRatio","ebitda","ROA","ROE","debtEquityRatio","netProfitMargin","interestCoverage"
"AAPL","7","0.909659629744742","1.0745531195958","23.8612531323048","1.23136e+11","0.269742052751836","1.50071326676177","4.5635124425424","25.8817933556942","41.1905482041588"
"MSFT","8","1.8991957769832","2.07999368352189","28.0194917929111","8.5134e+10","0.183567570158698","0.431522382173141","1.35075499337972","36.4517395649898","29.8022165387894"
"GOOGL","7","2.80012139322066","2.92811342484515","19.4282274582115","1.03521e+11","0.211633098411214","0.30215590041131","0.427734615613885","29.5116772823779","227.49710982659"
"GOOG","7","2.80012139322066","2.92811342484515","19.3642366649937","1.03521e+11","0.211633098411214","0.30215590041131","0.427734615613885","29.5116772823779","227.49710982659"
"AMZN","6","0.906330395175235","1.13575977394458","31.0786366481749","7.426e+10","0.079334393851846","0.241339650620276","2.04205577055228","7.10141287551456","13.7529021558872"
"TSLA","7","0.995686374016747","1.37528546054301","70.670259803427","9.5e+09","0.0888284431282291","0.182814932591341","1.03070654874292","10.2539806402467","-17.5822102425876"
"NVDA","6","1.07755663206459","6.65028835063437","64.5437077312253","1.1351e+10","0.220698395455677","0.366451225011273","0.660416353524726","36.2339302965","42.5466101694915"
"FB","6","2.93527324343506","3.15429382540809","14.7185815578247","5.5251e+10","0.237187249603885","0.315265176691037","0.329182648804042","33.3844940599853",NA
"TSM","6",NA,NA,"15.6958593490409","1018935013000","0.160123328351604","0.275120468821171","0.717050173949033","37.5793348995471",NA
"V","8","1.41292331151916","1.75405044793189","29.6272313187893","1.738e+10","0.14851138776298","0.327516028625396","1.20532602623108","51.0723916199958","30.8070175438597"
"UNH","7","0.664039748633321","0.788816226434374","19.7329256638768","2.6626e+10","0.0814538702958446","0.240872352285396","1.89140189520624","6.05910829275816","14.4397590361446"
"JNJ","8","1.03681510635475","1.34831733958343","19.2128689090346","3.0349e+10","0.114702941467327","0.282047471731759","1.45893843805304","22.2639296187683","134.136612021858"
"WMT","8","0.263678915986679","0.927797296833335","15.7213817115917","3.1081e+10","0.0558400718778077","0.164234321886298","1.83739925287978","2.38723780191845","13.0100300902708"
"JPM","5","5.08902166398822","12.0080128924522","5.59015871369295","7.3047e+10","0.0129112154263567","0.164330374294097","11.7277230584067","39.7205900480749","0"
"PG","7","0.453126886393819","0.696939514668598","19.4654458249572","2.0806e+10","0.119909141961494","0.308465220578723","1.56654016990815","18.7945032712368","35.8286852589641"
"MA","7","0.828141619814618","1.28772223066403","39.6940526260171","1.1247e+10","0.230614032759033","1.17662196938914","4.09819856426927","46.0019063757678","-23.3921113689095"
"XOM","8","0.691788923609272","1.04433027911657","6.68553729093965","5.223e+10","0.067980042664558","0.136673448928383","0.968340876869324","8.32694837581137","0"
"BAC","3","31.2197617143098","82.6576432450638","-55.8194460234673","4.0612e+10","0.0100893044475539","0.118408092836566","10.7360015699866","35.8847755097461","0"
"CVX","8","0.899331865178605","1.25930349744317","8.57147429730496","4.033e+10","0.0652305508589559","0.112355914774893","0.716165589248348","10.0413865789237","22.7247191011236"
"BABA","6","1.43197706157018","1.70490621637808","17.6367143224246","2.32241e+11","0.0890879164699465","0.160621673226877","0.656295134777646","20.99265428579","20.0352993744415"
"HD","6","0.201059491862127","1.01261631756875","20.3695311085632","2.5946e+10","0.228629862541043","-9.68926886792453","-43.3797169811321","10.8714779996957","17.1046770601336"
"PFE","6","0.997117480255912","1.398912610438","9.24313012575178","3.0313e+10","0.121112433600035","0.283739123699362","1.34276161214531","27.0384312567661","15.6738962044926"
"ABBV","7","0.562794794567256","0.793544354151276","10.6882872369706","2.3926e+10","0.0787693903595875","0.749091381100727","8.50811266874351","20.5384629072726","7.39744118860916"
"LLY","7","0.799577484438008","1.22585316919888","30.6164194556693","8042900000","0.114365037085604","0.621625534568781","4.41589451176051","19.7105062432906","18.7083578575633"
"ASML","8","0.976622214994308","1.47911855586274","21.1438813503845","7176500000","0.188022228837948","0.560528962783267","1.98118454529318","30.5416151738219",NA
"KO","6","0.808872180451128","1.13007518796992","20.8084847524752","1.5441e+10","0.103556817940946","0.424844558459063","3.02160963520153","25.2774544043461","6.45460237946149"
"AVGO","8","2.2661996497373","2.64066231491801","16.1711244686138","1.4691e+10","0.0891359004896123","0.269558605786546","2.02413061747169","24.5391621129326","4.51936339522546"
"COST","7","0.4747800686118","1.00217383920383","22.1272456807919","8.56e+09","0.084480664102045","0.285071737645183","2.34513778182646","2.55551755993242","39.2280701754386"
"DIS","7","0.943656080059208","1.08301959648615","55.5173414765583","8.677e+09","0.00979819163200055","0.0225288810091132","1.24894695831875","2.9591503752707","0"
"ABEV3.SA","6","0.667581767284853","0.993843010929749","10.2569836688354","20136100000","0.0914197074367345","0.153322120445773","0.660490301658943","17.3922472661188","12.0062159519486"
"PEP","6","0.559420289855072","0.830778032036613","20.6217340533747","1.4838e+10","0.0824664148002208","0.474848843732469","4.75135573147167","9.58552482572917","5.99141170155663"
"TMO","6","0.998958023221197","1.49694849657636","24.3260192744845","1.1962e+10","0.0812106430621406","0.189370725369549","1.32733557227956","19.7011042819617","18.7089552238806"
"CSCO","7","1.32018128499067","1.48958373005294","16.1541907740391","1.5558e+10","0.108628983455901","0.256596002422774","1.36213204118716","21.2593841583363","29.5691244239631"
"ORCL","6","2.15043039231915","2.29957788445622","14.4293314168817","1.8411e+10","0.104845660414776","2.62428407789233","23.8936617029401","33.9583487734381","6.09495192307692"
"VZ","4","0.567578456318914","0.778795589482612","5.53898682313665","4.8558e+10","0.0601888727645692","0.269776256266047","3.46492236214696","16.5141116508124","9.31076040172166"
"ADBE","7","1.10732833237161","1.25057703404501","37.7255684647303","6.606e+09","0.177012591314563","0.325876866932486","0.840981279989187","30.5479885967691","51.3451327433628"
"CMCSA","8","0.705976557175958","0.845270546544909","7.82664379331641","3.7503e+10","0.0513183885757779","0.147348374474462","1.85671023602381","12.1656570863943","4.86264891380519"
"ACN","7","1.13952712184781","1.25193694745776","22.6255491280864","9628114000","0.13680819156212","0.30245643324181","1.18173959190052","11.6889231395108","128.110149263767"
"NKE","8","1.85435187099442","2.71769691957825","36.50484871038","7.458e+09","0.151748807631161","0.448578366100102","1.9560585885486","12.8586824733935",NA
"MRK","7","0.725787533512064","1.26784517426273","14.5068399645616","1.859e+10","0.123460177493519","0.341739995809763","1.76610622250157","26.7924605781866","16.3759305210918"
"CRM","4","0.930604002203048","1.04874242702405","33.487075","4.83e+09","0.0151666334065057","0.0248404465775576","0.637835234212382","5.45070209874679",NA
"ABT","9","1.27706982067913","1.84959938954597","21.0788678292889","1.2282e+10","0.0940342571413373","0.19750293279705","1.09412881961902","16.4155542658154","15.8067542213884"
"DHR","6","0.886609336609337","1.43095823095823","24.0346010147164","1.009e+10","0.0773345835737642","0.142426993158722","0.841477184670224","21.8415781074933","31.3655462184874"
"RDS-A","9","0.386940458622458","1.34767182643097","4.41067987801352","5.9828e+10","0.0497081952618824","0.116890064838775","1.33198034483761","7.68668930494371","6.17743276961464"
"INTC","7","1.37899643143252","2.10174058699294","7.03305444763429","3.4092e+10","0.117976794175979","0.208279607090816","0.765428604375675","25.1417290949585","32.5896147403685"
"RY.TO","6","2.333068188052","12.7836231645546","2.94607936524056","3.1354e+10","0.00939915830707316","0.162546748152878","16.2927929297536","35.1356088156684","0"
"MRK.PA","7","0.725787533512064","1.26784517426273","12.9110836674463","1.7784e+10","0.123460177493519","0.341739995809763","1.76610622250157","26.7924605781866",NA
"WFC","5","20.7358147980027","97.2547284006658","-19.3626391220824","3.8931e+10","0.0110612155222508","0.11485773376118","9.37047855612294","27.4524792335525","0"
"MCD","7","1.63721393034826","1.77823383084577","20.9333346181095","10643400000","0.14075185052531","-1.63990436861552","-12.6510323842643","32.4903435832734","8.73334457750042"
"TD.TO","5",NA,NA,"3.25017651687845","2.5435e+10","0.0082710890209363","0.143240698070488","16.3182391953355","34.4887473768001","0"
"UPS","8","1.31675109567989","1.41920428026638","11.4535050309855","2.0242e+10","0.18572148980621","0.904371009612012","3.86837858696415","13.2494577898383","18.4582132564842"
"AMD","8","1.48962264150943","2.02429245283019","39.1853223516047","4.172e+09","0.254609871970368","0.421768707482993","0.656529278378018","19.240598758671","107.294117647059"
"RDSA.AS","9","0.386940458622458","1.34767182643097","3.93971182795699","5.9828e+10","0.0497081952618824","0.116890064838775","1.33198034483761","7.68668930494371","6.17743276961464"
"T","6","0.452633546758891","0.700997803430387","4.30030674261744","5.5295e+10","0.0364035517075099","0.120728422672727","2.21104177187793","11.8918182679553","3.39148750726322"
"NFLX","5","0.804824050420275","0.950625199818211","433.4737919012","19044502000","0.114753093457273","0.322805725546095","1.81304595650216","17.2276074990494","8.09084010344557"
"NEE","5","0.272237196765499","0.532660434707805","18.8377134913279","9.405e+09","0.0253562507096628","0.0960432234826085","2.56674372345573","20.9326849844748","2.29370078740157"
"TXN","7","4.45309458933437","5.32697547683924","18.6482507484011","1.0057e+10","0.314840330685687","0.582689567239181","0.850746268656716","42.3517226341038","48.695652173913"
"QCOM","7","1.33821437536608","1.67977575098318","14.1632633126424","1.2415e+10","0.219277400581959","0.908844221105528","3.14472361809045","26.9409521539653","17.5116279069767"
"TMUS","4","0.662709051448998","0.88901655389591","8.93281722496946","2.3096e+10","0.0146396014775153","0.0437613961969263","1.98924777864606","3.77443271175017","2.04997025580012"
"UNP","6","0.474930362116992","0.618210306406685","18.4420266008525","1.1843e+10","0.102683982683983","0.460631311348069","3.48591201186357","29.9165290772335","8.07087294727744"
"BMY","8","1.20427108103164","1.52103530272544","9.043425003517","1.8784e+10","0.0641637850595532","0.194800866522246","2.03599400099983","15.1212676511803",NA
"MDT","9","1.91315078152544","2.64990010577036","27.2837957725","7.498e+09","0.0387396194793894","0.0701174457493972","0.806583962044023","11.9733041139556","4.84756756756757"
"PM","8","0.438119968839263","0.920124642949883","13.4687586971672","1.3515e+10","0.220610317268104","-0.901345735206808","-4.89788244607164","29.0049355198217","17.6051560379919"
"RTX","6","0.813958080622867","1.18621117661993","19.0407110707114","1.0529e+10","0.0239399271393522","0.0528822466743308","1.18663436798599","6.00111822078648","3.75037821482602"
"AXP","8","10.0920652258719","8.4763985331981","9.73255718675316","1.3667e+10","0.0426455026455026","0.366363636363636","7.59090909090909","19.0184049079755","0"
"SPGI","7","2.13840104849279","2.30930537352556","27.2247795429405","4.222e+09","0.201251164647944","1.48818897637795","4.67027559055118","36.4469085211522","35.4705882352941"
"PYPL","7","1.19191707917916","1.22182713983592","30.279570977918","5.596e+09","0.0549978233051462","0.191881069636857","2.48888479771713","16.432146939419","18.3706896551724"
"INTU","5","1.65122410546139","1.94237288135593","46.9858159661539","2.948e+09","0.132895076050528","0.208937075691559","0.572195764515148","21.405584968338","86.2068965517241"
"AMGN","6","1.06139198949442","1.59102101116218","14.4990864284634","1.1296e+10","0.0963459494809123","0.87955223880597","8.12910447761194","22.6837060702875","6.38178780284043"
"HON","7","0.94079352060693","1.30059462784499","23.1027322711163","8.733e+09","0.0859624631611602","0.288015798773516","2.35011953019437","16.1142126075832","18.0758017492711"
"LOW","6","0.0713849908480781","0.96649379703071","15.0844734500148","1.882e+09","0","0","-10.2691029900332","0",NA
"CVS","6","0.545017476071792","0.884982376450809","7.90285628250753","1.2923e+10","0.0338971411894472","0.104774412650403","2.09095130072565","2.70376671881579","5.27087495005993"
"SAP","7","1.15456122954883","1.24219137332672","19.6516629093412","7.155e+09","0.0755947111804297","0.13847064576738","0.763029881862405","19.3247126436782",NA
"COP","6","1.1031528159055","1.33516346393811","6.95131736903942","2.1046e+10","0.0891121871587562","0.177928027132978","0.996674448310796","17.6289604608536","0"
"DE","5","1.84550803673938","2.08879879448909","13.9360945902666","9.671e+09","0.0708918848229783","0.323531007541642","3.5635613911345","13.6822541416181",NA
"PLD","6","3.02349103762258","3.02349103762258","38.2720972890477","4634562000","0.0597936744757996","0.0926576901564588","0.549623617694883","73.4772578286521","-12.0460507534895"
"LMT","7","1.15353289990712","1.41566049867829","11.9381843964863","9.483e+09","0.124132644035146","0.576238707911306","3.64212063144447","9.41918739931985","16.0333919156415"
"ANTM","6","2.07236811526842","1.39056472228678","12.9710087526416","1.0034e+10","0.0626308229017033","0.169273433166944","1.70083194675541","4.40280152049568","0"
"SAN.PA","7","0.502934961258511","1.43944587931439","11.2302163086866","1.15e+10","0.0517539628416028","0.0906073004178739","0.745635619749276","15.8851308232291","24.8559782608696"
"CAT","6","0.892183469025363","1.45592521861494","15.0548613503751","1.1071e+10","0.0783761912238957","0.393654452802718","4.02068672652269","12.7307684761923","14.094262295082"
"ENB.TO","6","0.354764386417247","0.491469636293818","11.5837294727744","1.4161e+10","0.0366507959067652","0.10174925196462","1.73438989905632","13.1482228973253","2.88539741219963"
"AMT","4","0.295435245332128","0.411302151687934","22.7135506545779","6.033e+09","0.0367402654822938","0.505333385814375","11.9692789104936","27.4417809317188","3.59627971064416"
"BLK","5","2.72088675213675","2.72088675213675","25.0891876612907","8.489e+09","0.0386575651171322","0.156086335502301","3.00891392900598","30.4583462372251","36.3414634146341"
"IBM","6","0.661143995954668","0.878640054730956","9.41784610030478","1.3438e+10","0.043499670457042","0.303793450082006","5.97878419131263","10.0120311764398","5.94372294372294"
"AMAT","7","1.64123581336696","2.53893442622951","24.6128081256891","7.401e+09","0.227996127783156","0.480770801012493","1.10867967665551","25.5300698087846","29.1906779661017"
"NOW","5","0.948474439280663","1.0547585370782","50.9607120036513","7.49e+08","0.0213002407853306","0.0622462787550744","1.92232746955345","3.90094979647218","9.17857142857143"
"BA","4","0.336886525514684","1.32532442189482","-31.7224444299649","-1.19e+08","-0.0303279635082857","0.280152010134009","-10.2272151476765","-6.74629932890216","-1.08202833706189"
"CNR.TO","9","0.612820512820513","1.09807692307692","15.6167644527328","8.541e+09","0.100787012237834","0.215089693985227","1.13410130144214","33.791531394626","9.94918032786885"
"GS","4","1.41137123745819","0","130.590303437568","3.4709e+10","0.0147881066302119","0.196681818181818","12.3","36.4600010111394","0"
"CATR.PA","6","0.892183469025363","1.45592521861494","14.1414281744929","1.1071e+10","0.0783761912238957","0.393654452802718","4.02068672652269","12.7307684761923","14.094262295082"
"ISRG","6","4.45634023308401","5.08340580970604","46.4126886801043","2.177e+09","0.125754334194024","0.143230457688785","0.134735444622766","29.852366858724","-1.11111"
"CHTR","7","0.255257665756943","0.286241772355113","7.39283722624607","1.9104e+10","0.0326617119677734","0.331245551601423","8.84946619217082","9.00506946325607","2.60738171909834"
"BNS.TO","5","1.39815492593868","10.1900727695487","-7.55003972733661","2.2031e+10","0.00812258829010401","0.135928363605548","15.7050930764668","31.8064644061075","0"
"DGE.PA","4","0.391346961635396","1.60249229907589","26.6638006740558","4.51e+09","0.0832472694269709","0.385674931129477","3.41046831955923","20.8905992303463","7.52217741935484"
"SBUX","6","0.950879603503693","1.19689869224918","21.9583904860497","7349800000","0.133767193542427","-0.789164098323686","-6.89827482522739","14.4501489989883","10.3705832269051"
"INFY","5","2.25765931372549","2.54503676470588","23.5429383987723","4.053e+09","0.176256323777403","0.250239417736066","0.414001149205133","19.2684905242976","127.884615384615"
"C","6","6.76593626612082","0","2.09577904894121","3.9348e+10","0.00958011497709055","0.108688333036262","10.3417354880875","30.5368147231071","0"
"NIO","5","3.21704664487731","3.30609784892074","226.330320835371","-3306055000","-0.0969790067257691","-0.195044092990236","1.01112090542284","-11.0296749625717","-10.8156872410596"
"GE","4","0.943062827225131","1.27712118878965","30.3498792929172","-1.921e+09","-0.0327845771694641","-0.161746464897048","3.90131481022079","-8.78753571621112","3.24946695095949"
"SYK","8","1.32798417234557","2.20202242251044","28.5842613007968","3.271e+09","0.0575784701567959","0.134032399005176","1.32782146938227","11.6553659106851","-1.11111"
"VALE","7","1.36734274359326","1.67212553104015","5.78467125494344","3.1621e+10","0.0530503113893508","0.136554386750224","1.59987690241719","41.1819749733955","4.44567445674457"
"BP","7","0.385629055762452","1.15323775953766","4.4347679140399","3.2134e+10","0.0263339274276644","0.10024780355936","2.60833786093847","4.79589701976049","0"
"PBR","7","0.778912971542025","1.2470632031767","2.3091663737239","4.4786e+10","0.113996145639755","0.286354402293717","1.5061305055686","23.6702951194531","6.50813743218807"
"EL","7","1.25707814269536","1.84371460928652","33.3646109287524","4.15e+09","0.13062673524191","0.473831929998349","2.62175994716857","17.6996608078939","15.1329479768786"
"BMO.TO","5","1.31707390166424","7.42186282540507","1.9546087536575","1.726e+10","0.00784678827130822","0.134798254611199","16.1787806616484","28.8156378906686","0"
"ADP","5","0.139194850740784","1.06948454907231","28.8899463781399","3931600000","0.0532779742682864","0.45828115906245","7.6017001463819","17.3170991776294","0"
"TGT","6","0.271807605646756","0.991998896399503","11.3052448695652","1.197e+10","0.129081414580662","0.541513993919077","3.19513526155765","6.55252110749493","21.249406175772"
"MO","8","0.535143956172048","0.709056999650309","10.949899488","5.256e+09","0.0626217645421653","-1.54109589041096","-25.6095890410959","11.7237459144522","9.73063973063973"
"ENB","5","0.354764386417247","0.491469636293818","11.4088540503889","1.4161e+10","0.0366507959067652","0.10174925196462","1.73438989905632","13.1482228973253","2.88539741219963"
"JD","4","0.914701558481931","1.35209183274073","16.2221532300289","-459564000","-0.00716919606145026","-0.0170385612716395","1.20115124932739","-0.374062983289372","3.41252868874412"
"CNQ.TO","7","0.561034761519806","0.800592832120722","5.30318194099793","1.6346e+10","0.0999673905954477","0.207443497090269","1.07511165245635","23.3274487124855","13.3783403656821"
"GNE.PA","5","0.934844956017939","1.27707735838161","26.3023440311375","-1.921e+09","-0.0327845771694641","-0.161746464897048","3.90131481022079","-8.78753571621112","3.24946695095949"
"CP.TO","4","0.281101614434948","0.42798353909465","16.9503587222072","4.871e+09","0.04183228948179","0.084306364361938","1.01534186644595","35.6722951844903","7.28636363636364"
"ZTS","9","2.56816917084029","3.85642737896494","41.9636423859015","3.163e+09","0.146546762589928","0.448382126348228","2.0594320933304","26.195987654321","0"
"BAM","6","0.655681453969571","0.851002055014046","7.03785829037286","1.3707e+10","-0.000389879428332014","-0.00373904793794297","6.16814554383615","-0.213539010708822","0"
"CNI","9","0.612820512820513","1.09807692307692","15.4061399128498","8.541e+09","0.100787012237834","0.215089693985227","1.13410130144214","33.791531394626","9.20655737704918"
"MDLZ","6","0.480725299828669","0.738292404340377","22.9526725761893","6.603e+09","0.0640910987897216","0.152110085252397","1.37143160352329","14.9721448467967",NA
"SHOP","3","12.0046262236155","12.1515853104949","206.753558073997","3208050000","0.218487362831604","0.26179553828451","0.198218216795839","63.1992629431621","233.602608695652"
"DUK","6","0.248132571715523","0.623940744460486","9.71500269083233","1.137e+10","0.0230442191913295","0.0792762090230445","2.40285215839013","15.571582260828","2.35657894736842"
"ADI","5","1.24066170164227","1.94141201424244","26.6227423175116","2588173000","0.0265742921376335","0.0365972353205532","0.377166892386406","18.9992848052126","9.15569322331936"
"MMC","7","1.10279531109107","1.2419597234746","21.6258873720137","5.368e+09","0.0913981621495871","0.285493686983377","2.10427831774003","15.8577194752775","9.71171171171171"
"CME","5","0.0210999610968688","1.00850008478888","33.6748448426573","3925400000","0.0133976825932271","0.0962214363140664","6.18194625410138","56.216815574557","15.8490113840623"
"MMM","7","1.05534034311013","1.70481460985058","12.6690238092299","9.609e+09","0.125786029911625","0.39352651867606","2.12382028446099","16.7472776127846","15.1004098360656"
"MU","7","2.1706102117061","3.09884806973848","6.3770290150786","1.2652e+10","0.0995938758517562","0.133407688980948","0.339516991782942","21.1550261685616","34.3333333333333"
"CCI","7","0.412142152023692","0.618953603158934","28.6225731485148","3.393e+09","0.0280737704918033","0.132719786873335","3.7275369338823","17.2870662460568","3.16613924050633"
"SQ","8","1.88470395414697","1.93573628029933","59.6838094429308","332801000","0.0119407452258993","0.0508070171150265","3.24248248089207","0.941521367485556","4.86390532544379"
"PBR-A","8","0.778912971542025","1.2470632031767","2.08480790691964","4.4786e+10","0.113996145639755","0.286354402293717","1.5061305055686","23.6702951194531","6.50813743218807"
"SO","6","0.435857522204926","0.82089552238806","11.8672394229211","8.485e+09","0.0188812395126006","0.0854992188609573","3.37196420962931","10.4183792670791","2.01306477953185"
"USB","6","18.1046596476598","39.7909934327114","8.87970851246201","1.1634e+10","0.0138901486872126","0.14499799701373","9.43036891365308","35.0468729369306","0"
"BMO","5","1.31817273689889","7.42186282540507","1.90943664003269","1.726e+10","0.00784678827130822","0.134798254611199","16.1787806616484","28.8156378906686","0"
"CI","7","2.83652173913043","7.61532608695652","10.971662896136","1.0863e+10","0.0346377082943269","0.113877568347767","2.28729410765835","3.07852093279471","0"
"TEAM","4","0.612807904377945","0.704544696973304","96.4848947262073","-419103000","-0.236412113491667","-2.3610781448151","8.98712845100606","-33.3303496380315","0.828225208413127"
"CSX","7","1.551276309897","1.73443797581729","15.1926848401647","7.093e+09","0.0932866201179344","0.280281690140845","2.00378057820608","30.1948570515892","7.74792243767313"
"EW","7","2.06395348837209","3.08139534883721","37.7580438799076","3.61e+08","0.00329334274288403","0.00479862896315338","0.456898029134533","0.535168195718654","1690.3"
"HCA","7","0.996242955541641","1.41327489041954","8.06773813522456","1.3487e+10","0.137085648969296","-7.45551982851018","-52.7899249732047","11.8395969498911","6.18007662835249"
"FCX","7","1.66496945010183","2.51697216564834","6.85985554331043","9.205e+09","0.0896672358502353","0.308011444921316","1.78848354792561","18.8487634055592","13.8970099667774"
"REGN","5","2.98314049586777","3.56386522568341","9.32795447163656","9669300000","0.317490210263104","0.43025126806189","0.355163889007289","50.2454625210774","156.139616055846"
"GILD","6","0.948578811369509","1.27235142118863","7.59734375052706","1.1353e+10","0.0916087826701201","0.295457781574826","2.22544971284826","22.7980223402307","9.90809190809191"
"BDX","6","0.72321159070329","1.33383640205252","14.9151088364209","4.984e+09","0.0388371143207218","0.0883557883177767","1.27503484394138","10.3318846305808","5.9680170575693"
"ICE","6","0.0118309638813384","1.00579489084877","22.417242674992","7.119e+09","0.0209713594691528","0.178695671319741","7.51922145404906","44.2626527050611","8.15366430260047"
"SNOW","4","3.14776611149007","3.29157973019692","340.206362820864","-655462000","-0.102252463194569","-0.134668635355795","0.317020941584003","-55.7642043520729","-1.11111"
"CNQ","7","0.561034761519806","0.800592832120722","5.23494349288958","1.6346e+10","0.0999673905954477","0.207443497090269","1.07511165245635","23.3274487124855","0"
"LRCX","7","2.48182967215034","3.30295529848489","24.9179123655873","4886552000","0.245936359028028","0.64847122737834","1.63674403386787","26.7223978969175","21.4865170640038"
"CP","4","0.281101614434948","0.42798353909465","16.4686685140201","4.877e+09","0.04183228948179","0.084306364361938","1.01534186644595","35.6722951844903","7.18834080717489"
"TJX","7","0.644277588950855","1.26656664889847","26.0444600697632","5380686000","0.115342474724942","0.546863130918715","3.74121204892494","Inf","-380.575011296882"
"FMX","4","1.29775446952615","1.69972046988084","9.4701164460932","5.9711e+10","-0.00281814358806626","-0.00811800978367397","1.58852626575756","5.12259532845193","2.40026603435313"
"KER.PA","8","0.598203804378797","1.30297124491401","16.610140082248","6061600000","0.102219032046248","0.237937183444721","1.29854347109419","17.9975290730624","32.9428759028234"
"NOC","6","1.100629590766","1.30388247639035","17.0327899965237","1.0733e+10","0.164517720002818","0.541930991799474","2.29405848677085","19.6400033644545","10.1636690647482"
"AMX","7","0.591202923586008","0.710064370062402","3.25209346962096","4.18987e+11","0.0288315166415058","0.187052175428992","5.22970643947065","22.9125634836681","3.30347417668921"
"EOG","7","1.86640277090549","2.12370113805047","7.25010786679559","9.762e+09","0.121979286536249","0.210279531109107","0.723895401262399","23.7124408968428","34.2808988764045"
"AON","7","0.208829235044303","0.997850364389451","28.7143631423923","2.526e+09","0.0393207381646145","1.18284637134779","28.990574929312","10.2927909456245","6.49068322981366"
"TRP.TO","6","0.397515527950311","0.569204815581627","9.26538896952105","6.957e+09","0.0187587556851983","0.0587598809774278","2.12864055784317","14.6037200268918","2.50254237288136"
"D","6","0.328721319036089","0.838118298166724","15.9431754248204","7.835e+09","0.0330153629882518","0.120404277134906","2.64691665446023","23.5462618160985","2.22968980797637"
"SE","5","1.50156673749538","1.92814383398687","186.065889524995","-1328173000","-0.154753912972204","-0.478302716712702","2.07969701842673","-36.9785248593128","-8.79181479058033"
"PSA","6","1.52377663138287","1.52377663138287","24.7972106144675","2757465000","0.112379802021851","0.209236846821437","0.852406976321927","57.1827763959736","26.3728821028048"
"EQIX","6","1.53859076910048","1.84133605321198","24.9606534769014","2601787000","0.0179159859102312","0.0459646416926467","1.56559507638336","7.53806361112899","3.29729649311775"
"CM.TO","4",NA,NA,"-19.193683524352","1.2604e+10","0.00767474092228206","0.140838590956887","17.3469374342797","32.2094188376754","0"
"F","7","1.03063035259625","1.20136232874448","4.94472059257617","3.0822e+10","0.0697842706246231","0.369690224448154","4.29549248747913","13.1559838933263","0.641105598866052"
"VRTX","7","4.0437441643324","4.46339869281046","23.8874824361642","2917500000","0.174360692350642","0.231891089108911","0.329950495049505","30.9212610899873","45.2373983739837"
"GD","7","0.94019172986121","1.4298898268708","13.8674329196909","5.194e+09","0.065045034249995","0.184626721841165","1.83844453262287","8.46655748784736","9.65893271461717"
"FISV","6","0.201967750751571","1.03142935228204","17.1609816559246","5.586e+09","0.0174953114139202","0.0430989919875937","1.43121607650556","8.22137310489338","3.3015873015873"
"SHW","6","0.440265757496285","0.883591223009004","33.6457512028869","3155900000","0.0902127577213585","0.764976202199245","7.47968980797637","9.34789366545331","9.2133253659994"
"WM","7","0.652621264086232","0.751837334639882","14.4217836473029","4.712e+09","0.0624119325016325","0.254912970241437","3.08408197641774","10.1277117840611","8.12328767123288"
"NTES","7","2.04039274137079","2.23994621448158","16.746089604635","24260838000","0.109713690988522","0.176829765164682","0.570296663900081","19.2416466876377","-1.11111"
"TRI.TO","4","0.752808988764045","0.950406819062379","37.2601744712353","8.262e+09","0.256851325116258","0.411233193581032","0.601055370825502","89.6187775677379","6.33673469387755"
"NEM","8","2.03880934438583","2.89977392614921","11.1774107966815","4.861e+09","0.0287446997337541","0.0529470529470529","0.851466715103079","9.54017345769923","7.25547445255474"
"ITW","6","1.28789625360231","1.83688760806916","28.5133163863903","3.938e+09","0.167568576226908","0.743172413793104","3.43475862068966","18.6371497751643","17.2128712871287"
"BSX","7","0.866401497426299","1.47800655124006","32.3795497326203","2.511e+09","0.0323001023922554","0.062624075076701","0.938879865246947","8.75672947510094","3.51612903225806"
"CL","8","0.525549247099482","1.08541100962725","21.1059398496241","3.663e+09","0.144015957446809","3.55665024630542","23.1018062397373","12.4332701911486","17.3541666666667"
"BCE.TO","4","0.50148140019752","0.680127290683639","7.50270879120879","9.595e+09","0.0425576551331425","0.125597028126658","1.93768795329913","12.1113906776408","4.79491833030853"
"NSC","7","0.719952399841333","0.859579531931773","15.6801749816686","5.705e+09","0.0780661418959291","0.220291767465728","1.82186056740708","26.9700233351283","6.88390092879257"
"MCO","6","1.45112179487179","1.60697115384615","31.2845216279302","3.213e+09","0.150817438692098","0.811881188118812","4.31389805647231","35.6063042779029","14.1492537313433"
"FIS","8","0.424236139914282","0.740218443246233","15.0350106511435","5.019e+09","0.0050282765190339","0.00880731619743595","0.751325321562084","3.00497225625135","4.88425925925926"
"ATVI","5","4.72625466611365","5.20779759435919","25.27628003314","3.604e+09","0.1077187100894","0.153360986419683","0.42371725666231","30.6600022719527",NA
"GM","6","0.84290667670143","1.10341629932265","4.80303397419015","2.5791e+10","0.0409410014792537","0.167698848419925","2.99449317086235","7.88872791408145","9.81473684210526"
"MELI","6","1.05022545266145","1.40061613561905","53.893004503333","664752000","0.00824697524778842","0.0543869488036425","5.59477531695362","1.17837290217612","1.92695798936617"
"PXD","7","1.4055978394304","1.5155904738522","8.63342534124774","5.395e+09","0.0575371492217","0.0927442308534396","0.611901738406971","11.8522663682149","18.1854304635762"
